ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time
-0.119385, 0.569824, -0.783203, -10.854961, -0.137405, 0.290076, 35.640438, -170.072784, -44.568207, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.167725, 0.614502, -0.807861, 7.694656, 2.946565, -2.152672, 36.153168, -170.324585, -44.448254, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.127197, 0.559082, -0.777588, -1.053435, 0.473282, -0.335878, 35.638649, -170.124039, -44.593853, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.141113, 0.583984, -0.788574, -5.908397, 0.549618, 0.167939, 35.764812, -170.022430, -44.664505, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.136230, 0.594482, -0.795654, 4.610687, 1.923664, -1.618321, 35.955021, -169.886307, -44.776882, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.145996, 0.586670, -0.790039, -3.633588, -0.229008, -1.435115, 35.916817, -170.304626, -44.548012, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.138428, 0.578369, -0.788574, 3.435115, 2.442748, -1.954198, 35.798523, -169.574768, -45.007370, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.126709, 0.590088, -0.791016, -7.114504, -0.564885, 0.000000, 35.966164, -170.325394, -44.602112, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.189697, 0.595703, -0.803711, 7.984733, 1.908397, -2.167939, 36.122185, -170.680374, -44.406414, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.132324, 0.563477, -0.780029, -8.778625, 0.412214, -0.152672, 35.575462, -170.161591, -44.744370, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.158447, 0.622314, -0.810547, 6.580153, 2.687023, -1.496183, 36.067947, -170.115417, -44.797939, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.137939, 0.556396, -0.784424, 2.015267, 0.900763, -0.290076, 35.683872, -169.666061, -45.090500, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.128906, 0.570312, -0.781738, -8.229008, -0.320611, 0.167939, 35.557884, -170.058060, -44.871586, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.136230, 0.599365, -0.799561, 5.145038, 1.938931, -1.465649, 35.952141, -169.841522, -45.028240, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.136475, 0.582031, -0.793457, -2.519084, -0.152672, -0.045802, 35.798393, -170.257431, -44.799751, 40.450769, -79.947681, 275.820000, 23:2:4.0
-0.155273, 0.578369, -0.789062, 3.847328, 2.641221, -1.679389, 35.606613, -169.433548, -45.306648, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.127197, 0.582275, -0.791504, -6.656488, -0.320611, -0.763359, 35.649319, -169.768555, -45.142773, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.168213, 0.608887, -0.804688, 10.045801, 2.625954, -1.374046, 35.896881, -169.549530, -45.284122, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.135254, 0.555908, -0.773682, -7.465649, 0.091603, 0.763359, 35.448185, -169.397476, -45.398098, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.137939, 0.616455, -0.803955, 1.893130, 1.526718, -0.687023, 36.248211, -170.030853, -45.049412, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.159912, 0.603271, -0.806396, 9.572519, 2.610687, -1.312977, 36.127590, -169.544586, -45.365452, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.116699, 0.564697, -0.778320, -8.290076, -0.381679, 1.007634, 35.820461, -170.114563, -45.043785, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.152100, 0.600586, -0.798584, 6.412214, 3.145038, -1.526718, 36.076511, -169.301788, -45.547283, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.125000, 0.582764, -0.788086, -2.854962, -0.305344, -0.213740, 35.997837, -169.994446, -45.163509, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.168701, 0.579346, -0.795410, 5.694656, 2.274809, -1.938931, 35.821434, -169.371597, -45.556911, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.127686, 0.574463, -0.790527, -4.580153, 0.748092, 0.030534, 35.588287, -169.607880, -45.455944, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.150635, 0.606445, -0.803467, 5.984733, 1.435115, -0.870229, 36.108162, -169.590683, -45.477005, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.134277, 0.558105, -0.778076, -1.374046, 1.221374, -0.213740, 35.688995, -169.233917, -45.709347, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.132324, 0.610107, -0.798096, -5.160306, 0.229008, -0.335878, 35.915974, -169.873810, -45.358002, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.140137, 0.572266, -0.782227, 11.404580, 2.854962, -1.206107, 36.026031, -169.736298, -45.473003, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.133545, 0.560303, -0.779297, -9.129771, -0.809160, 0.977099, 35.567146, -169.971451, -45.354916, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.153076, 0.606201, -0.800293, 6.045802, 2.564885, -1.374046, 36.187675, -169.277206, -45.791096, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.130127, 0.578613, -0.785889, -0.396947, 0.167939, -0.213740, 36.034260, -169.942719, -45.415310, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.177246, 0.586914, -0.795410, 3.862595, 2.580153, -0.015267, 35.767200, -169.369141, -45.768120, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.108643, 0.583984, -0.787842, -2.015267, 1.450382, -0.396947, 35.722626, -169.577164, -45.685055, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.128418, 0.606445, -0.800049, 1.938931, 0.625954, -0.717557, 36.215496, -170.453751, -45.184357, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.143555, 0.561279, -0.781250, 2.061069, 1.801527, -0.564885, 35.767002, -169.760864, -45.619476, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.127197, 0.604980, -0.796387, -5.022901, 0.320611, -0.473282, 36.078541, -170.464783, -45.233517, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.143555, 0.583252, -0.796631, 11.053435, 3.038168, -2.045802, 36.063751, -170.105484, -45.475643, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.138916, 0.579346, -0.787109, -8.702291, -0.854962, 0.473282, 35.590382, -170.022308, -45.543541, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.167480, 0.599854, -0.803955, 4.641222, 2.519084, -1.770992, 35.749916, -169.340317, -45.967899, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.128662, 0.582275, -0.788574, -1.877863, 0.488550, -0.854962, 35.856186, -170.230743, -45.473255, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.179688, 0.589844, -0.796143, 1.709924, 1.343511, -0.809160, 35.772575, -170.053421, -45.592117, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.124023, 0.578125, -0.794434, -1.328244, 1.908397, -0.793893, 35.573498, -169.571838, -45.911892, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.114502, 0.596191, -0.798828, 0.763359, 0.106870, -1.175573, 35.816135, -170.552811, -45.354923, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.165039, 0.569580, -0.788086, 5.328244, 1.755725, -0.793893, 35.539177, -169.577774, -45.944839, 40.450771, -79.947679, 275.820000, 23:2:5.0
-0.119629, 0.593018, -0.787354, -9.389313, -0.030534, 0.305344, 35.667744, -170.162506, -45.628685, 40.450771, -79.947679, 275.820000, 23:2:5.0
