ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.129395, 0.629883, -0.756592, 1.648855, 1.419847, -1.129771, 0.925714, -0.214627, -179.978806, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.109619, 0.644043, -0.762207, -1.862595, 0.809160, -0.427481, 1.790134, -0.395710, -179.967407, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.125244, 0.634766, -0.762695, 5.786260, 2.458015, -1.694656, 2.732493, -0.584982, -179.941193, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.117920, 0.628174, -0.751221, -2.992366, 0.717557, -0.793893, 3.645141, -0.783352, -179.915771, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.104736, 0.648438, -0.756104, -1.465649, 1.404580, -0.717557, 4.312482, -0.921867, -179.903870, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.117432, 0.633789, -0.760254, 4.687023, 1.282443, -0.625954, 5.284621, -1.129231, -179.865555, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.117432, 0.628906, -0.751709, -2.122137, 0.427481, -0.595420, 6.156482, -1.312874, -179.837067, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.121094, 0.632568, -0.758057, 1.480916, 1.557252, -0.885496, 7.057743, -1.514202, -179.801086, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.113037, 0.638184, -0.755859, -2.045802, 0.396947, -0.396947, 7.938279, -1.694223, -179.769119, 40.450785, -79.947638, 0.000000, 22:54:44.0
-0.129883, 0.629639, -0.754883, 3.557252, 0.961832, -0.809160, 8.865726, -1.905426, -179.723022, 40.450785, -79.947638, 0.000000, 22:54:44.0
-0.112305, 0.632080, -0.751221, -4.106870, 0.229008, 0.122137, 9.735145, -2.107476, -179.681290, 40.450785, -79.947638, 0.000000, 22:54:44.0
-0.129639, 0.643311, -0.758057, 3.893130, 1.389313, -1.404580, 10.606256, -2.301291, -179.635651, 40.450785, -79.947638, 0.000000, 22:54:44.0
-0.124512, 0.626953, -0.750000, -1.526718, 1.648855, -0.625954, 11.536302, -2.514739, -179.583664, 40.450785, -79.947638, 0.000000, 22:54:44.0
-0.118652, 0.640869, -0.758789, 0.671756, 2.000000, -0.824427, 12.361820, -2.712513, -179.543137, 40.450785, -79.947638, 0.000000, 22:54:44.0
-0.121582, 0.642334, -0.754639, 3.435115, 1.389313, -1.175573, 13.123709, -2.888374, -179.489532, 40.450785, -79.947638, 0.000000, 22:54:44.0
-0.104248, 0.628174, -0.748535, -1.740458, 0.549618, -0.549618, 14.192167, -3.130581, -179.424515, 40.450790, -79.947644, 267.440000, 22:54:45.0
-0.129883, 0.635254, -0.757568, 3.007634, 0.519084, -0.213740, 14.909516, -3.317532, -179.367981, 40.450790, -79.947644, 267.440000, 22:54:45.0
-0.108398, 0.629639, -0.757080, -1.801527, 0.687023, -0.259542, 15.793626, -3.532875, -179.302048, 40.450790, -79.947644, 267.440000, 22:54:45.0
-0.120605, 0.634277, -0.760986, 1.099237, 2.442748, -1.374046, 16.676737, -3.740946, -179.234802, 40.450790, -79.947644, 267.440000, 22:54:45.0
-0.120850, 0.626221, -0.762451, -0.900763, 1.038168, -0.656489, 17.584614, -3.963818, -179.158630, 40.450790, -79.947644, 267.440000, 22:54:45.0
-0.122559, 0.641602, -0.764648, -0.137405, 0.641221, -0.839695, 18.436512, -4.161091, -179.091537, 40.450790, -79.947644, 267.440000, 22:54:45.0
-0.117920, 0.625244, -0.751953, 0.351145, 1.129771, -0.778626, 19.321165, -4.381999, -179.011551, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.125732, 0.645020, -0.768311, 0.839695, 0.549618, -0.335878, 20.156853, -4.595345, -178.936478, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.108887, 0.619629, -0.742920, -0.625954, 0.809160, -0.748092, 21.093201, -4.833005, -178.835922, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.124023, 0.653320, -0.770996, -6.442748, 0.015267, -0.763359, 21.888725, -5.043604, -178.755814, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.099365, 0.625732, -0.748047, 2.259542, 2.229008, -1.374046, 22.849531, -5.281660, -178.651886, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.172363, 0.640381, -0.769043, 4.824428, 1.190840, -1.374046, 23.529737, -5.490787, -178.556473, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.136963, 0.647705, -0.772461, 2.091603, 4.992366, -1.343511, 24.341261, -5.700823, -178.475876, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.097900, 0.628174, -0.748291, -9.618320, 0.381679, -1.389313, 25.285412, -5.933642, -178.358429, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.113770, 0.635010, -0.756592, 3.343511, -1.908397, -0.366412, 26.094851, -6.157466, -178.255661, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.143066, 0.637939, -0.760986, 4.763359, 1.206107, -0.244275, 26.958622, -6.433822, -178.128662, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.085693, 0.635742, -0.751221, -5.480916, 2.000000, -0.839695, 27.762583, -6.661623, -178.022675, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.136719, 0.633789, -0.761963, 4.946565, 1.862595, -1.709924, 28.709751, -6.949536, -177.865753, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.100098, 0.617920, -0.747314, -3.282443, -0.106870, 0.229008, 29.520781, -7.188771, -177.748917, 40.450793, -79.947647, 267.530000, 22:54:46.0
-0.120361, 0.645752, -0.756104, 2.870229, 0.167939, -0.488550, 30.335644, -7.442616, -177.624634, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.101562, 0.630371, -0.746826, -0.992366, 0.122137, -0.961832, 31.211735, -7.712182, -177.475189, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.139648, 0.637695, -0.760986, 2.305344, 2.473282, -1.389313, 32.032871, -7.984360, -177.334000, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.117432, 0.632568, -0.759033, -2.778626, 1.221374, -0.519084, 32.726505, -8.200745, -177.213028, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.123291, 0.646240, -0.757812, 1.114504, 0.580153, -0.778626, 33.533714, -8.459987, -177.070709, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.149414, 0.641602, -0.753418, 4.885496, 1.679389, -0.580153, 34.396267, -8.772108, -176.891647, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.093506, 0.635986, -0.752197, -3.816794, 1.603053, -0.702290, 35.182713, -9.041504, -176.746567, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.122070, 0.634766, -0.755615, 4.320611, 1.450382, -1.206107, 36.121407, -9.394150, -176.526199, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.118408, 0.621094, -0.753174, -2.519084, 0.198473, -0.015267, 36.945488, -9.699897, -176.344070, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.134521, 0.643311, -0.765137, 3.160305, 2.229008, -1.114504, 37.742302, -10.001761, -176.169754, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.113037, 0.629883, -0.756836, 1.358779, 1.618321, -0.687023, 38.463268, -10.261664, -175.999695, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.131104, 0.636230, -0.753906, -0.229008, 1.511450, -0.656489, 39.258411, -10.569086, -175.811279, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.121338, 0.630615, -0.757568, -0.564885, 0.946565, -0.381679, 40.105675, -10.919683, -175.586639, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.114746, 0.647705, -0.762695, -1.190840, 0.167939, -0.335878, 40.888229, -11.218090, -175.397949, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.125488, 0.621094, -0.761475, 2.931298, 3.236641, -1.450382, 41.758911, -11.607590, -175.133224, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.127441, 0.636719, -0.761719, -0.931298, -0.610687, 0.916031, 42.517906, -11.914985, -174.924072, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.093750, 0.629395, -0.742432, 8.106871, 6.076336, -1.053435, 43.393394, -12.294085, -174.681122, 40.450797, -79.947652, 267.600000, 22:54:47.0
-0.109863, 0.633301, -0.750732, -2.076336, -0.595420, 0.442748, 44.233196, -12.653148, -174.421082, 40.450797, -79.947652, 267.600000, 22:54:47.0
