ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.135986, 0.630371, -0.768066, 1.450382, 1.221374, -0.641221, 0.879963, -0.200219, -179.988388, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.140869, 0.614990, -0.761963, 0.045802, 1.328244, -0.671756, 1.802664, -0.422093, -179.970398, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.128662, 0.631836, -0.766113, 0.015267, 1.984733, -0.900763, 2.661353, -0.635433, -179.948761, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.138428, 0.618164, -0.759033, 3.068702, 1.465649, -1.328244, 3.627483, -0.862886, -179.916046, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.128418, 0.617432, -0.760986, -2.229008, 1.053435, -0.198473, 4.489614, -1.070364, -179.898834, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.122070, 0.630859, -0.764648, 1.358779, 1.603053, -1.435115, 5.364074, -1.281822, -179.870651, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.135498, 0.633789, -0.771729, 2.549618, 2.015267, -1.358779, 6.111458, -1.455085, -179.839539, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.144043, 0.611816, -0.766602, 0.412214, 1.557252, -0.641221, 7.039973, -1.677200, -179.802643, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.134033, 0.638916, -0.778076, -2.137405, 1.083969, -0.778626, 7.884257, -1.880785, -179.769791, 0.000000, 0.000000, 0.000000, 0:0:0.0
-0.127197, 0.629395, -0.763184, 3.160305, 1.557252, -1.343511, 8.810577, -2.093751, -179.726212, 40.450744, -79.947648, 262.360000, 22:52:7.0
-0.123047, 0.610107, -0.756836, -3.770992, 1.343511, -0.488550, 9.684103, -2.316629, -179.682541, 40.450744, -79.947648, 262.360000, 22:52:7.0
-0.129395, 0.635498, -0.768311, 3.435115, 1.236641, -0.870229, 10.562960, -2.535014, -179.634384, 40.450744, -79.947648, 262.360000, 22:52:7.0
-0.126465, 0.611328, -0.757080, 0.732824, 0.427481, -0.351145, 11.496276, -2.758246, -179.573700, 40.450744, -79.947648, 262.360000, 22:52:7.0
