ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.459961, 0.598633, -0.668457, 0.503817, 1.389313, -0.870229, 0.727594, 0.556093, -179.993927, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.455078, 0.597412, -0.652588, -0.610687, 1.007634, -0.458015, 1.459116, 1.070380, -179.983307, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.458740, 0.587158, -0.656738, -0.793893, 1.282443, -0.549618, 2.188780, 1.628116, -179.994003, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.449951, 0.595215, -0.639404, -0.213740, 1.557252, -0.549618, 2.917681, 2.144069, -179.997574, 40.444198, -79.926166, 317.790000, 23:31:59.0
0.454102, 0.592041, -0.669922, -1.832061, -0.244275, 0.137405, 3.508860, 2.593212, 179.981339, 40.444198, -79.926166, 317.790000, 23:31:59.0
0.462402, 0.591553, -0.674805, -1.618321, 3.206107, -1.114504, 4.232975, 3.107786, 179.963837, 40.444198, -79.926166, 317.790000, 23:31:59.0
0.459473, 0.583984, -0.646973, -1.984733, -0.564885, 0.458015, 4.963445, 3.658810, 179.925385, 40.444198, -79.926166, 317.790000, 23:31:59.0
0.468750, 0.590332, -0.664551, -1.389313, 2.809160, -1.297710, 5.688374, 4.187486, 179.892624, 40.444198, -79.926166, 317.790000, 23:31:59.0
0.453857, 0.588135, -0.660400, -1.160305, -0.580153, -0.045802, 6.415157, 4.738112, 179.844666, 40.444198, -79.926166, 317.790000, 23:31:59.0
0.456543, 0.596924, -0.650391, -0.717557, 2.885496, -1.251908, 7.140258, 5.262549, 179.795624, 40.444198, -79.926166, 317.790000, 23:31:59.0
0.461182, 0.584229, -0.658936, 0.625954, -0.488550, -0.045802, 7.866750, 5.811053, 179.731827, 40.444198, -79.926166, 317.790000, 23:31:59.0
0.464355, 0.592529, -0.671143, 0.564885, 2.778626, -1.679389, 8.575831, 6.345985, 179.667603, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.457031, 0.590332, -0.646240, 1.267176, -0.916031, -0.106870, 9.301594, 6.889887, 179.591797, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.466553, 0.588623, -0.669189, 0.961832, 2.885496, -1.725191, 10.013466, 7.428960, 179.509491, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.453125, 0.594971, -0.634033, 3.328244, 0.396947, -0.931298, 10.588115, 7.848870, 179.445038, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.460449, 0.586670, -0.665283, 2.320611, 1.603053, -1.190840, 11.292960, 8.413675, 179.341782, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.450928, 0.595215, -0.628418, 2.564885, 0.320611, -0.793893, 12.009279, 8.940261, 179.244522, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.462891, 0.592285, -0.671631, 1.816794, 1.190840, -1.129771, 12.712681, 9.504210, 179.129318, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.451660, 0.587891, -0.635498, 2.167939, 0.900763, -0.870229, 13.426844, 10.028009, 179.020859, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.463867, 0.589111, -0.667725, 0.916031, 1.404580, -0.778626, 14.122465, 10.597425, 178.891571, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.452881, 0.601074, -0.638672, 1.496183, 0.290076, -0.748092, 14.834998, 11.126584, 178.767334, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.455322, 0.588135, -0.667480, -0.229008, 1.389313, -0.778626, 15.529263, 11.701031, 178.620590, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.452881, 0.591797, -0.633057, 0.091603, 1.419847, -1.007634, 16.229240, 12.232355, 178.483963, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.459229, 0.590088, -0.663818, -1.511450, 0.961832, -0.244275, 16.916832, 12.812720, 178.320374, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.466309, 0.592529, -0.667969, -2.610687, 2.259542, -0.778626, 17.471451, 13.242646, 178.198013, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.459473, 0.583740, -0.652100, -1.725191, -0.549618, 0.305344, 18.166801, 13.825926, 178.020691, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.460938, 0.594482, -0.657959, -1.816794, 2.961832, -0.885496, 18.854153, 14.371310, 177.850845, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.463623, 0.584229, -0.656250, -1.145038, -0.274809, -0.030534, 19.539547, 14.957283, 177.659805, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.456055, 0.593994, -0.640381, -2.000000, 2.244275, -0.702290, 20.340973, 15.628847, 177.434509, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.456299, 0.584961, -0.665527, -2.122137, -0.030534, 0.183206, 21.023838, 16.229601, 177.221695, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.453369, 0.600830, -0.635498, -1.954198, 3.206107, -1.221374, 21.694973, 16.787924, 177.020554, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.460693, 0.582275, -0.648926, -0.091603, -0.534351, 0.137405, 22.245955, 17.272392, 176.839722, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.466309, 0.586670, -0.662842, 0.427481, 2.809160, -1.480916, 22.908543, 17.859232, 176.614426, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.458496, 0.582031, -0.656982, 1.480916, -1.007634, 0.122137, 23.574375, 18.454754, 176.378540, 40.444196, -79.926161, 318.030000, 23:32:0.0
0.459717, 0.593262, -0.661133, 3.129771, 2.381679, -1.709924, 24.232958, 19.056532, 176.134018, 40.444195, -79.926158, 318.160000, 23:32:1.0
0.449463, 0.585693, -0.635742, 3.190840, -0.229008, -0.763359, 24.900862, 19.655893, 175.881653, 40.444195, -79.926158, 318.160000, 23:32:1.0
0.466553, 0.588135, -0.665283, 2.305344, 2.244275, -1.526718, 25.538734, 20.272377, 175.618835, 40.444195, -79.926158, 318.160000, 23:32:1.0
0.457275, 0.587646, -0.640381, 2.854962, -0.320611, -0.534351, 26.191914, 20.876751, 175.351151, 40.444195, -79.926158, 318.160000, 23:32:1.0
0.463867, 0.589111, -0.673584, 2.671756, 2.152672, -1.511450, 26.828085, 21.507776, 175.068115, 40.444195, -79.926158, 318.160000, 23:32:1.0
0.456543, 0.599854, -0.637695, 1.068702, 1.282443, -0.839695, 27.338533, 21.982723, 174.848221, 40.444195, -79.926158, 318.160000, 23:32:1.0
0.468994, 0.586182, -0.666504, 2.717557, 1.862595, -1.526718, 28.104576, 22.768688, 174.476791, 40.444195, -79.926158, 318.160000, 23:32:1.0
0.449219, 0.593506, -0.632568, -0.015267, 1.435115, -0.793893, 28.605801, 23.257706, 174.237885, 40.444195, -79.926158, 318.160000, 23:32:1.0
0.454102, 0.598633, -0.661621, 0.992366, 1.099237, -1.022901, 29.361263, 24.050688, 173.852402, 40.444195, -79.926156, 318.260000, 23:32:2.0
0.454834, 0.591797, -0.636475, 2.137405, 0.916031, -1.099237, 29.992977, 24.680319, 173.532471, 40.444195, -79.926156, 318.260000, 23:32:2.0
0.459473, 0.581787, -0.652100, -1.938931, 1.007634, -0.091603, 30.485580, 25.228876, 173.255676, 40.444195, -79.926156, 318.260000, 23:32:2.0
0.458496, 0.592529, -0.649902, -1.221374, 2.183206, -0.854962, 31.106539, 25.866503, 172.920532, 40.444195, -79.926156, 318.260000, 23:32:2.0
