ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.521973, 0.561768, -0.623535, 1.282443, 1.312977, -1.083969, 0.536096, 0.472586, -179.987320, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.518066, 0.559326, -0.633301, 0.977099, 0.854962, -0.717557, 1.214755, 1.081740, -179.985214, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.519775, 0.562500, -0.624756, 0.778626, 1.343511, -0.687023, 1.884721, 1.674645, -179.987579, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.521729, 0.556641, -0.629883, 0.824427, 0.793893, -0.900763, 2.560817, 2.281083, 179.999344, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.525635, 0.565186, -0.620117, 0.259542, 1.740458, -1.129771, 3.226749, 2.872332, 179.985672, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.527588, 0.558838, -0.628418, 1.358779, 0.824427, -0.687023, 3.903722, 3.480954, 179.955032, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.525879, 0.564453, -0.626465, 0.564885, 1.832061, -0.977099, 4.567213, 4.074765, 179.927429, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.522217, 0.555176, -0.626709, 0.381679, 0.610687, -0.259542, 5.240386, 4.683296, 179.883194, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.529785, 0.554199, -0.637207, -0.793893, 1.923664, -0.793893, 5.769212, 5.162776, 179.846069, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.522217, 0.558105, -0.626709, -0.213740, 0.427481, -0.351145, 6.441340, 5.761349, 179.795456, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.528320, 0.558594, -0.635498, -0.442748, 1.938931, -0.839695, 7.104902, 6.364660, 179.733810, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.527100, 0.561523, -0.626221, -0.290076, 0.870229, -0.412214, 7.773073, 6.963973, 179.665253, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.518311, 0.553223, -0.632080, -0.259542, 1.221374, -0.625954, 8.438409, 7.570466, 179.589432, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.520508, 0.559326, -0.630371, -0.641221, 0.778626, -0.503817, 9.103476, 8.169472, 179.508850, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.527832, 0.560303, -0.640869, -1.175573, 1.389313, -0.687023, 9.764241, 8.780547, 179.417542, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.524414, 0.558105, -0.622070, -0.366412, 0.839695, -0.534351, 10.424662, 9.376751, 179.323380, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.522217, 0.560791, -0.640625, -0.442748, 1.801527, -0.519084, 11.081968, 9.990199, 179.214401, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.521729, 0.561768, -0.627686, 0.610687, 1.190840, -0.778626, 11.609019, 10.467397, 179.128510, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.516357, 0.564941, -0.634033, -0.137405, 0.793893, -0.473282, 12.264291, 11.082152, 179.005005, 0.000000, 0.000000, 0.000000, 0:0:0.0
0.530029, 0.568359, -0.622070, 1.389313, 0.748092, -0.748092, 12.913512, 11.684167, 178.881760, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.522217, 0.547607, -0.635986, 2.687023, 1.175573, -1.526718, 13.571147, 12.301083, 178.746933, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.525391, 0.562500, -0.623535, 2.763359, 1.007634, -1.190840, 14.211059, 12.906437, 178.607117, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.525391, 0.552734, -0.621582, 1.954198, 0.671756, -0.916031, 14.848870, 13.534989, 178.451447, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.530762, 0.565674, -0.622559, 1.740458, 1.404580, -1.099237, 15.481648, 14.141688, 178.300674, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.524658, 0.557617, -0.621338, 1.083969, 0.595420, -0.763359, 16.115540, 14.776155, 178.128860, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.525146, 0.561279, -0.621094, 0.610687, 1.404580, -0.946565, 16.743980, 15.393063, 177.957352, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.517822, 0.554932, -0.630371, 1.114504, 0.778626, -0.671756, 17.381332, 16.024916, 177.773270, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.523926, 0.560547, -0.625244, 0.259542, 1.877863, -1.160305, 18.005861, 16.647507, 177.588455, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.525879, 0.561035, -0.626709, 0.748092, 0.687023, -0.488550, 18.632187, 17.287178, 177.385773, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.524170, 0.564209, -0.633545, -0.488550, 1.877863, -0.900763, 19.125216, 17.793522, 177.225403, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.520996, 0.558350, -0.630859, -0.366412, 0.503817, -0.091603, 19.748791, 18.430931, 177.013519, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.521240, 0.558105, -0.638916, -0.351145, 1.832061, -0.839695, 20.365625, 19.073215, 176.794128, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.522217, 0.562012, -0.628418, 0.183206, 0.931298, -0.534351, 20.981251, 19.716015, 176.567596, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.525635, 0.553711, -0.639893, -1.038168, 1.786260, -0.564885, 21.589031, 20.369099, 176.329193, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.523193, 0.562744, -0.628662, -0.152672, 0.900763, -0.229008, 22.197132, 21.013496, 176.087753, 40.443989, -79.950662, 278.730000, 23:45:36.0
0.531006, 0.557617, -0.639893, 0.244275, 1.664122, -0.763359, 22.802917, 21.675678, 175.831375, 40.443992, -79.950659, 278.780000, 23:45:37.0
0.526611, 0.558838, -0.618164, -0.183206, 1.053435, -0.641221, 23.397150, 22.328835, 175.573456, 40.443992, -79.950659, 278.780000, 23:45:37.0
0.524658, 0.552490, -0.630859, -0.778626, 1.389313, -0.625954, 23.987434, 23.001331, 175.301392, 40.443992, -79.950659, 278.780000, 23:45:37.0
0.526855, 0.559570, -0.619385, -0.061069, 0.809160, -0.625954, 24.573473, 23.667435, 175.024521, 40.443992, -79.950659, 278.780000, 23:45:37.0
0.522461, 0.553467, -0.642090, 0.564885, 1.007634, -1.145038, 25.044401, 24.215157, 174.793564, 40.443992, -79.950659, 278.780000, 23:45:37.0
0.524658, 0.558594, -0.626465, 1.068702, 0.916031, -0.702290, 25.625183, 24.880627, 174.507751, 40.443992, -79.950659, 278.780000, 23:45:37.0
0.528076, 0.551270, -0.636963, 1.343511, 0.625954, -1.007634, 26.202108, 25.581751, 174.199097, 40.443992, -79.950659, 278.780000, 23:45:37.0
0.525146, 0.563965, -0.626465, 2.000000, 1.419847, -0.854962, 26.774118, 26.263918, 173.889740, 40.443992, -79.950659, 278.780000, 23:45:37.0
0.521484, 0.561279, -0.632568, 1.511450, 0.885496, -0.641221, 27.346407, 26.966745, 173.564331, 40.443994, -79.950656, 278.810000, 23:45:38.0
0.517334, 0.568359, -0.623779, 1.251908, 1.129771, -0.793893, 27.910780, 27.656858, 173.237747, 40.443994, -79.950656, 278.810000, 23:45:38.0
0.519531, 0.552979, -0.633789, 1.389313, 0.732824, -0.870229, 28.472874, 28.372011, 172.895920, 40.443994, -79.950656, 278.810000, 23:45:38.0
0.513672, 0.559326, -0.623779, 1.099237, 1.419847, -1.145038, 29.022738, 29.077171, 172.550308, 40.443994, -79.950656, 278.810000, 23:45:38.0
