ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time, velocity
0.442139,0.036133,0.914062,0.274809,1.206107,-0.854962,1.897826,25.797892,-176.739990,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444336,0.039795,0.910156,0.213740,1.129771,-0.824427,2.193290,25.944267,-176.741348,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444336,0.039795,0.910156,0.198473,1.099237,-0.809160,2.298096,26.081652,-176.744400,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.439697,0.035889,0.911133,0.122137,1.114504,-0.778626,2.190369,25.945831,-176.736618,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.439697,0.035889,0.911133,0.198473,1.007634,-0.641221,2.080435,25.812298,-176.729797,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.439697,0.035889,0.911133,0.396947,1.038168,-0.732824,1.966162,25.687357,-176.723557,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441162,0.038330,0.911865,0.229008,1.175573,-0.732824,2.260334,25.885799,-176.726852,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441162,0.038330,0.911865,0.305344,1.328244,-0.717557,2.122246,25.779165,-176.720901,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444580,0.039062,0.911377,0.290076,1.175573,-0.870229,2.183895,25.934027,-176.724304,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444580,0.039062,0.911377,0.213740,1.160305,-0.534351,2.236521,26.095226,-176.729218,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.445068,0.037354,0.909424,0.137405,1.190840,-0.549618,2.058985,26.064363,-176.726517,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.445068,0.037354,0.909424,0.335878,1.083969,-0.916031,2.065413,26.063221,-176.721802,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441162,0.035889,0.908936,0.366412,1.206107,-0.717557,2.038173,25.895851,-176.713989,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441162,0.035889,0.908936,0.320611,0.916031,-0.931298,1.971221,25.805006,-176.708130,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442383,0.032959,0.909912,0.213740,1.175573,-0.778626,1.897619,25.925390,-176.707443,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442383,0.032959,0.909912,0.412214,1.068702,-0.687023,1.721631,25.937021,-176.706207,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442383,0.032959,0.909912,-0.106870,1.007634,-0.778626,1.904827,25.921776,-176.702835,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441406,0.035889,0.911133,0.244275,1.007634,-0.717557,2.060090,25.827568,-176.697525,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441406,0.035889,0.911133,0.351145,1.160305,-0.580153,2.061592,25.824295,-176.693115,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444580,0.035156,0.908691,0.335878,1.099237,-0.870229,2.016439,25.983543,-176.696442,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444580,0.035156,0.908691,0.290076,1.160305,-0.732824,1.967740,26.144569,-176.700119,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442627,0.037109,0.914062,0.427481,1.496183,-0.702290,2.033929,25.982327,-176.692856,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442627,0.037109,0.914062,0.427481,1.267176,-0.778626,2.099402,25.821804,-176.685135,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.440918,0.038574,0.910400,0.320611,1.129771,-0.549618,2.157854,25.861927,-176.682388,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.440918,0.038574,0.910400,0.473282,1.206107,-0.748092,2.290375,25.752640,-176.676422,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.440918,0.038574,0.910400,0.290076,1.053435,-0.732824,2.154747,25.862576,-176.678741,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442627,0.037598,0.910156,0.213740,1.129771,-0.641221,2.093352,26.021072,-176.682907,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442627,0.037598,0.910156,0.427481,1.236641,-0.641221,2.094137,26.019335,-176.679626,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442139,0.036621,0.908691,0.290076,1.114504,-0.595420,2.054664,25.858225,-176.672302,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442139,0.036621,0.908691,0.320611,1.053435,-0.625954,2.095195,26.021606,-176.676712,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442871,0.039307,0.914062,0.061069,1.175573,-0.778626,2.195377,25.876839,-176.668732,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442871,0.039307,0.914062,0.213740,0.992366,-0.702290,2.191138,25.881046,-176.665466,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442627,0.034912,0.910645,0.503817,0.977099,-0.748092,2.014807,25.911495,-176.664948,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442627,0.034912,0.910645,0.335878,1.374046,-0.916031,1.841730,25.953896,-176.663864,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442627,0.034912,0.910645,0.305344,1.328244,-0.961832,2.021100,25.906754,-176.659515,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441162,0.035889,0.914062,0.244275,1.358779,-0.763359,2.027174,25.736515,-176.651321,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444824,0.039307,0.913086,0.519084,1.038168,-0.564885,2.186753,25.959867,-176.656540,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444824,0.039307,0.913086,0.671756,0.916031,-0.748092,2.354995,26.036308,-176.658218,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444824,0.039307,0.913086,0.305344,1.267176,-0.580153,2.195374,25.958853,-176.653778,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444092,0.036621,0.908936,0.244275,1.038168,-0.595420,2.046518,26.053535,-176.655762,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444092,0.036621,0.908936,0.458015,1.374046,-0.809160,2.043204,26.052385,-176.652008,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.445068,0.037842,0.909424,0.259542,1.114504,-0.610687,2.222031,26.093077,-176.651978,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.445068,0.037842,0.909424,0.320611,1.297710,-0.702290,2.048464,26.053606,-176.648727,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.445068,0.037842,0.909424,0.335878,1.297710,-0.870229,2.227814,26.093645,-176.647873,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441895,0.035400,0.913086,0.076336,1.083969,-0.702290,2.006145,25.827930,-176.633469,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442627,0.041748,0.910889,0.335878,0.854962,-0.641221,2.184463,25.868450,-176.633347,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442627,0.041748,0.910889,0.335878,1.068702,-0.625954,2.361872,25.912169,-176.633591,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.446777,0.037842,0.912109,0.320611,1.129771,-0.763359,2.144853,26.088255,-176.636841,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.446777,0.037842,0.912109,0.442748,1.465649,-0.793893,2.004940,26.188654,-176.638672,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.446777,0.037842,0.912109,0.534351,1.450382,-0.778626,2.151730,26.080172,-176.633041,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444580,0.035889,0.913818,0.320611,1.190840,-0.748092,2.036321,25.951176,-176.626343,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444580,0.035889,0.913818,-0.045802,1.267176,-0.687023,1.903044,25.873638,-176.621277,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.443604,0.039062,0.909424,0.351145,1.206107,-0.702290,2.237579,26.004829,-176.621948,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.443604,0.039062,0.909424,0.381679,1.053435,-0.732824,2.066503,25.986191,-176.619446,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.443604,0.039062,0.909424,0.458015,1.129771,-0.625954,2.250690,26.002216,-176.618759,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444092,0.035645,0.908447,0.244275,1.221374,-0.641221,2.073744,26.035336,-176.618332,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441650,0.039062,0.915283,0.259542,1.312977,-0.763359,2.021761,25.948246,-176.611176,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441650,0.039062,0.915283,0.213740,1.374046,-0.564885,2.142931,25.816086,-176.604874,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441650,0.039062,0.915283,-0.015267,1.160305,-0.641221,2.265533,25.690239,-176.597809,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.443604,0.035889,0.910889,0.335878,1.221374,-0.702290,2.153329,25.818352,-176.601028,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.443604,0.035889,0.910889,0.076336,1.007634,-0.503817,1.927728,26.087151,-176.606949,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444092,0.037842,0.912109,0.351145,1.251908,-0.656489,2.082582,25.989481,-176.601929,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444092,0.037842,0.912109,0.427481,1.267176,-0.687023,2.239757,25.900766,-176.597015,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444092,0.037842,0.912109,0.198473,1.450382,-0.824427,2.084627,25.985411,-176.597839,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.440674,0.035645,0.913086,0.259542,1.160305,-0.809160,1.978937,25.666384,-176.581314,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442871,0.037354,0.910156,0.137405,1.190840,-0.717557,2.054148,25.815510,-176.584427,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442871,0.037354,0.910156,0.076336,1.053435,-0.824427,2.125771,25.968178,-176.587341,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442871,0.037354,0.910156,0.244275,1.129771,-0.793893,2.047971,25.834066,-176.580170,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441650,0.033936,0.911865,0.045802,0.793893,-0.854962,1.867379,25.842819,-176.577576,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441650,0.033936,0.911865,0.198473,1.206107,-0.687023,1.872208,25.839588,-176.574036,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442139,0.038818,0.911133,0.045802,1.267176,-0.778626,2.054347,25.860243,-176.572174,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.442139,0.038818,0.911133,0.061069,1.221374,-0.854962,2.235504,25.887856,-176.570435,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441895,0.035156,0.913818,0.122137,1.099237,-0.732824,2.066191,25.828724,-176.565933,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.441895,0.035156,0.913818,0.213740,1.022901,-0.900763,1.895804,25.779654,-176.561493,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.447021,0.038330,0.910889,0.335878,1.282443,-0.809160,2.122097,25.987263,-176.565353,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.447021,0.038330,0.910889,0.091603,1.190840,-0.748092,2.167527,26.147135,-176.569046,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.447021,0.038330,0.910889,0.091603,1.190840,-0.748092,2.167527,26.147135,-176.569046,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.444092,0.039062,0.912842,0.229008,1.496183,-0.702290,2.197942,25.977541,-176.560638,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.447021,0.036133,0.909912,0.106870,1.267176,-0.916031,2.143639,25.966629,-176.555435,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.447021,0.036133,0.909912,0.045802,1.099237,-0.778626,2.065006,26.115648,-176.558395,40.449672,-79.949421,317.000000,1:54:34.0,0.010289
0.443848,0.037109,0.914795,0.244275,1.190840,-0.839695,2.084689,25.945801,-176.549789,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443848,0.037109,0.914795,0.198473,1.160305,-0.595420,2.084113,25.946768,-176.545319,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.438477,0.041260,0.912109,0.320611,1.404580,-0.992366,2.204996,25.812815,-176.537460,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.438477,0.041260,0.912109,0.320611,1.145038,-0.763359,2.326210,25.681152,-176.530182,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.438477,0.041260,0.912109,0.473282,1.190840,-0.763359,2.433466,25.592337,-176.524719,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441650,0.038086,0.912109,0.183206,1.328244,-0.778626,2.300995,25.703325,-176.527054,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441650,0.038086,0.912109,0.412214,1.175573,-0.778626,2.045197,25.942160,-176.533356,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.445557,0.033936,0.909180,0.305344,1.114504,-0.656489,1.941315,26.077003,-176.536423,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.445557,0.033936,0.909180,0.320611,1.038168,-0.824427,1.838200,26.219358,-176.538910,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.446777,0.035400,0.911865,0.213740,1.068702,-0.763359,1.982466,26.110367,-176.533020,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.446777,0.035400,0.911865,0.290076,1.358779,-0.763359,1.965493,26.115906,-176.530045,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443604,0.036133,0.911133,-0.030534,1.083969,-0.717557,2.040458,25.960098,-176.522064,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443604,0.036133,0.911133,0.412214,1.282443,-0.702290,2.067072,25.957195,-176.520340,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443604,0.036133,0.911133,0.274809,1.038168,-0.931298,1.893263,25.973249,-176.518173,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.437012,0.038818,0.909180,0.213740,1.206107,-0.717557,2.149596,25.720448,-176.505142,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.437256,0.035156,0.909912,0.442748,1.282443,-0.687023,1.983369,25.656809,-176.501312,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.437256,0.035156,0.909912,0.229008,1.190840,-1.038168,2.118431,25.775600,-176.502411,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.437256,0.035156,0.909912,0.091603,1.175573,-1.083969,1.990831,25.657238,-176.494553,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443359,0.039795,0.910156,0.274809,1.267176,-0.732824,2.213588,25.917501,-176.500717,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443359,0.039795,0.910156,0.183206,1.190840,-0.916031,2.314184,26.058788,-176.503571,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442383,0.036865,0.909912,0.305344,1.129771,-0.534351,2.163200,25.966803,-176.498764,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442383,0.036865,0.909912,0.458015,1.022901,-0.671756,2.009591,25.884567,-176.494278,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442383,0.036865,0.909912,0.259542,1.282443,-0.870229,2.168471,25.968695,-176.494858,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444336,0.037109,0.911621,0.198473,1.175573,-0.931298,2.174309,25.966196,-176.489563,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442383,0.036133,0.909668,0.305344,1.221374,-0.732824,2.002242,25.918240,-176.485886,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442383,0.036133,0.909668,0.213740,1.145038,-0.778626,2.175332,25.977736,-176.485809,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442383,0.036133,0.909668,0.229008,1.221374,-0.885496,2.008349,25.916374,-176.480942,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444336,0.038330,0.911621,0.259542,1.297710,-0.946565,2.023377,25.985043,-176.478622,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444336,0.038330,0.911621,0.137405,1.022901,-0.763359,2.207927,25.981094,-176.476089,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441162,0.036621,0.912598,0.259542,1.297710,-0.717557,2.106328,25.841078,-176.468857,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441162,0.036621,0.912598,0.412214,1.114504,-0.595420,2.112305,25.843821,-176.465118,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443848,0.036133,0.912354,0.381679,1.206107,-0.656489,2.009442,25.980522,-176.468567,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443848,0.036133,0.912354,0.396947,1.206107,-0.809160,2.113626,25.844788,-176.461594,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.437012,0.036377,0.911865,0.366412,1.206107,-0.778626,2.079611,25.677736,-176.453445,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.437012,0.036377,0.911865,0.259542,1.083969,-0.824427,2.038244,25.516687,-176.445236,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443848,0.034180,0.909912,0.305344,1.221374,-0.656489,2.011553,25.831047,-176.452957,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443848,0.034180,0.909912,0.412214,1.328244,-0.900763,1.942712,25.982857,-176.455917,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443848,0.034180,0.909912,0.305344,1.389313,-0.916031,1.865586,26.141224,-176.458664,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442871,0.037109,0.911377,0.229008,1.145038,-0.671756,1.993072,26.014887,-176.452515,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442871,0.037109,0.911377,0.213740,1.129771,-0.671756,2.121348,25.890833,-176.446121,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.446533,0.037354,0.911865,0.396947,1.007634,-0.763359,2.092397,26.227137,-176.453857,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.446533,0.037354,0.911865,0.137405,1.160305,-0.854962,2.110989,26.058878,-176.444977,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441162,0.037354,0.914062,0.290076,1.022901,-0.702290,2.111023,25.888584,-176.436783,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441162,0.037354,0.914062,0.320611,1.251908,-0.763359,2.107129,25.890463,-176.433273,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442627,0.034180,0.909912,0.045802,1.328244,-0.839695,1.933530,25.935984,-176.432144,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442627,0.034180,0.909912,0.213740,1.114504,-0.763359,1.948702,26.060863,-176.434204,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442627,0.034180,0.909912,0.381679,1.068702,-0.702290,1.931398,25.893785,-176.426788,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444824,0.030762,0.912842,0.274809,1.160305,-0.625954,1.767143,25.961750,-176.427368,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444824,0.030762,0.912842,0.427481,1.038168,-0.656489,1.770242,25.958416,-176.423492,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442139,0.037842,0.910400,0.152672,1.221374,-0.656489,1.952487,25.926798,-176.420517,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442139,0.037842,0.910400,0.366412,1.190840,-0.931298,2.136575,25.899767,-176.416992,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441162,0.031738,0.909912,0.305344,1.297710,-0.687023,1.957802,25.876562,-176.414398,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441162,0.031738,0.909912,0.305344,1.282443,-0.793893,1.952142,25.908478,-176.410736,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444580,0.037354,0.911377,0.183206,1.099237,-0.900763,2.107014,25.996672,-176.411118,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444580,0.037354,0.911377,0.183206,1.221374,-0.870229,2.151396,26.149288,-176.414230,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444580,0.037354,0.911377,0.412214,1.267176,-0.595420,2.107658,25.985695,-176.406860,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442871,0.036133,0.911133,0.442748,1.312977,-0.824427,2.111600,25.988195,-176.402161,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442871,0.036133,0.911133,0.167939,1.068702,-0.870229,1.989518,25.867496,-176.395142,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444336,0.034180,0.910645,0.229008,1.251908,-0.656489,1.925945,26.022171,-176.398666,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444336,0.034180,0.910645,0.305344,1.175573,-0.809160,1.981760,25.892000,-176.391983,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441162,0.037598,0.911133,0.366412,0.931298,-0.900763,1.993388,25.903248,-176.387756,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441162,0.037598,0.911133,0.076336,1.022901,-0.671756,2.154377,25.818314,-176.382507,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443604,0.037598,0.912842,0.274809,0.916031,-0.732824,2.101353,25.978617,-176.386475,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443604,0.037598,0.912842,0.213740,1.206107,-0.854962,2.153309,25.819094,-176.377991,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442871,0.033447,0.909668,0.305344,1.221374,-0.809160,1.922722,25.956892,-176.378494,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442871,0.033447,0.909668,0.351145,0.916031,-0.687023,1.747029,25.966932,-176.377090,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442871,0.033447,0.909668,0.137405,1.297710,-0.717557,1.931123,25.951963,-176.374420,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444824,0.035156,0.911865,0.442748,1.160305,-0.824427,2.060800,26.072210,-176.376602,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.445801,0.037842,0.911865,0.335878,1.145038,-0.641221,2.097761,26.029634,-176.371368,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.445801,0.037842,0.911865,0.106870,1.175573,-0.870229,2.251715,26.124302,-176.372238,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.445801,0.037842,0.911865,0.305344,1.022901,-0.717557,2.104455,26.030054,-176.366745,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.437500,0.034668,0.911865,0.274809,1.160305,-0.824427,2.050747,25.867502,-176.358475,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.437500,0.034668,0.911865,0.442748,1.114504,-0.717557,1.932395,25.550322,-176.343842,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442627,0.037354,0.909180,0.198473,1.236641,-0.656489,2.003722,25.700745,-176.347183,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442627,0.037354,0.909180,0.045802,1.328244,-0.717557,2.072532,25.851952,-176.350296,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442627,0.037354,0.909180,0.259542,1.267176,-0.717557,2.138065,26.007040,-176.354111,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444580,0.038330,0.909668,0.229008,1.175573,-0.610687,2.246648,26.145191,-176.357819,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444580,0.038330,0.909668,0.488550,1.236641,-0.778626,2.240945,26.155298,-176.353683,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.445312,0.038330,0.914062,0.335878,0.946565,-0.717557,2.174029,25.999992,-176.345810,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.445312,0.038330,0.914062,0.320611,1.160305,-0.564885,2.094271,25.863577,-176.339401,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444580,0.034668,0.914307,0.213740,1.099237,-0.671756,1.932147,25.937338,-176.340118,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444580,0.034668,0.914307,0.381679,1.068702,-0.732824,1.924454,25.937103,-176.336121,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444092,0.036865,0.913086,0.366412,1.251908,-0.748092,2.109953,25.931581,-176.334045,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444092,0.036865,0.913086,0.396947,1.190840,-0.595420,1.934719,25.955910,-176.333649,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.444092,0.036865,0.913086,0.290076,1.160305,-0.610687,2.117479,25.927095,-176.331070,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443848,0.037598,0.910645,0.305344,1.114504,-0.503817,2.118696,25.929720,-176.328064,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.443848,0.037598,0.910645,0.473282,1.343511,-0.702290,2.140662,26.097643,-176.332855,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.439453,0.035645,0.911133,0.320611,1.190840,-0.717557,2.087328,25.935154,-176.324982,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.439453,0.035645,0.911133,0.488550,1.114504,-0.641221,2.031721,25.774801,-176.317871,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442871,0.038086,0.915527,-0.045802,1.022901,-0.595420,2.035110,25.780893,-176.314499,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.442871,0.038086,0.915527,0.427481,1.007634,-0.702290,2.211632,25.830730,-176.314713,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.439941,0.037354,0.910645,0.305344,1.251908,-0.702290,2.054134,25.751720,-176.309937,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.439941,0.037354,0.910645,0.274809,1.206107,-0.793893,2.214059,25.835529,-176.310867,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441650,0.038574,0.913574,0.106870,1.145038,-0.687023,2.227740,25.816591,-176.305649,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441650,0.038574,0.913574,0.122137,1.328244,-0.870229,2.061977,25.759417,-176.300797,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.441650,0.038574,0.913574,0.167939,1.145038,-0.580153,2.234463,25.816380,-176.301315,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.446777,0.040283,0.908936,0.396947,1.221374,-0.778626,2.257023,25.978983,-176.305801,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.446777,0.040283,0.908936,0.458015,1.053435,-0.961832,2.279808,26.316538,-176.314758,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.439941,0.035889,0.908691,0.396947,1.236641,-1.022901,2.206936,26.161417,-176.305878,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.439941,0.035889,0.908691,0.259542,1.343511,-0.763359,2.130929,26.006691,-176.297867,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.440674,0.036865,0.911377,0.122137,1.251908,-0.793893,2.095856,25.839996,-176.289200,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.440674,0.036865,0.911377,0.290076,1.038168,-0.549618,2.051105,25.686893,-176.282288,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
0.439453,0.036377,0.911865,0.412214,1.251908,-0.900763,2.046228,25.687309,-176.277359,40.449670,-79.949431,317.040000,1:54:35.0,0.010289
