ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time
-0.099365, 0.653320, -0.750732, -2.870229, -0.610687, 0.106870, 64.604034, -28.891796, -160.962784, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.132324, 0.629150, -0.742432, 7.221374, 2.442748, -1.465649, 65.209213, -29.881969, -160.047195, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.102783, 0.629883, -0.746094, -6.259542, 0.335878, -0.473282, 65.886429, -30.971882, -159.040039, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.146973, 0.660645, -0.764648, 4.732824, 3.541985, -1.847328, 66.530792, -32.096550, -158.006165, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.111572, 0.622314, -0.751221, -0.183206, 0.702290, -0.717557, 67.264374, -33.470287, -156.703110, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.141113, 0.644775, -0.753174, -2.000000, 1.022901, -0.152672, 67.860252, -34.603645, -155.644058, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.109863, 0.643799, -0.758301, 2.305344, 0.809160, -0.625954, 68.534706, -36.129234, -154.203857, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.139160, 0.638428, -0.756348, -1.267176, 0.580153, -0.259542, 69.148758, -37.482441, -152.918823, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.099121, 0.631592, -0.752197, 1.923664, 0.977099, -0.488550, 69.791489, -39.176693, -151.299042, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.096436, 0.642578, -0.757568, -5.038168, -0.076336, 0.488550, 70.243027, -40.286785, -150.232681, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.144287, 0.647217, -0.751953, 5.908397, 2.412214, -1.618321, 70.841652, -42.045109, -148.529037, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.092285, 0.631836, -0.746826, -5.450382, 0.167939, -0.381679, 71.412605, -43.835873, -146.788849, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.120117, 0.657715, -0.751465, 4.366412, 2.458015, -1.541985, 71.941948, -45.609699, -145.071136, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.108887, 0.630615, -0.743408, 0.519084, 0.900763, -0.458015, 72.531097, -47.968735, -142.754074, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.127197, 0.636719, -0.746094, -2.381679, 0.900763, 0.000000, 72.998505, -49.876808, -140.890564, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.105225, 0.646484, -0.752197, 3.709924, 1.725191, -0.946565, 73.505630, -52.434151, -138.386200, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.116455, 0.634033, -0.750977, -1.633588, 0.839695, -0.213740, 73.964737, -54.812580, -136.042725, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.097168, 0.628418, -0.747803, 5.038168, 1.877863, -0.824427, 74.396683, -57.715366, -133.182190, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.097656, 0.640869, -0.756592, -5.435114, -0.213740, 0.442748, 74.768311, -60.090107, -130.840073, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.142090, 0.643555, -0.762695, 5.786260, 2.473282, -1.816794, 75.067642, -62.544971, -128.404526, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.097168, 0.624268, -0.747070, -6.793893, -0.244275, -0.045802, 75.462227, -66.298485, -124.686226, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.165527, 0.662354, -0.774902, -0.213740, 1.938931, -1.328244, 75.669792, -68.488319, -122.535042, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.101074, 0.631104, -0.743896, -0.900763, 1.740458, -1.282443, 75.934273, -72.241829, -118.816307, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.117920, 0.634277, -0.742920, -3.862595, -0.091603, -0.244275, 76.136154, -75.338127, -115.749619, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.127197, 0.641602, -0.748047, 6.045802, 1.465649, -1.007634, 76.280197, -79.035812, -112.127594, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.128418, 0.643066, -0.752930, -2.412214, 0.793893, -0.274809, 76.399628, -82.477257, -108.752609, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.108154, 0.627930, -0.740723, 1.893130, 2.610687, -1.587786, 76.441391, -86.477020, -104.842796, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.099121, 0.650635, -0.755371, -3.923664, -0.274809, 0.045802, 76.477226, -89.884918, -101.523659, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.173096, 0.658691, -0.766602, 9.511451, 3.679389, -1.984733, 76.428047, -93.728935, -97.791908, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.102783, 0.630859, -0.745605, -6.167939, 1.618321, -0.656489, 76.351768, -97.434906, -94.209839, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.149658, 0.664062, -0.770264, 5.282443, 2.900763, -1.893130, 76.244591, -100.830383, -90.950134, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.116455, 0.640137, -0.755127, 3.114504, 0.992366, -0.854962, 76.083267, -104.080963, -87.824280, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.138916, 0.650391, -0.755859, -4.015267, 0.916031, 0.106870, 75.892693, -107.795532, -84.275894, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.121094, 0.654297, -0.760010, 7.511450, 2.793893, -1.801527, 75.663254, -110.680832, -81.546310, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.101074, 0.628906, -0.744873, -2.564885, 0.610687, 0.167939, 75.404076, -113.896858, -78.488869, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.120850, 0.646240, -0.748535, 0.839695, 1.343511, -0.961832, 75.098206, -116.824486, -75.722672, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.095459, 0.658691, -0.742188, -7.496183, -1.160305, 0.427481, 74.831253, -119.510666, -73.180260, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.136719, 0.636719, -0.729004, 7.053435, 2.992366, -1.603053, 74.437492, -122.433655, -70.433769, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.114746, 0.631104, -0.735596, -3.709924, 1.358779, -0.229008, 74.002655, -125.139282, -67.927795, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.145752, 0.683594, -0.767578, 5.954198, 3.480916, -1.877863, 73.633881, -127.466026, -65.797104, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.111328, 0.619385, -0.744141, 1.740458, 1.770992, -0.885496, 73.050819, -130.285675, -63.181923, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.101562, 0.625732, -0.740723, -9.114504, -0.702290, 0.671756, 72.747688, -131.850388, -61.735470, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.137695, 0.663818, -0.757324, 3.328244, 1.709924, -2.412214, 72.230888, -133.880478, -59.897091, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.101562, 0.645264, -0.740723, -4.396946, 0.167939, -0.015267, 71.732643, -135.884628, -58.053036, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.161621, 0.655518, -0.749512, 3.435115, 2.916031, -1.969466, 71.170357, -137.622421, -56.480591, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.091309, 0.650391, -0.736816, -4.122138, 1.160305, -0.045802, 70.664078, -139.369125, -54.897842, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.153809, 0.665283, -0.752197, 7.679389, 3.923664, -3.068702, 70.072388, -141.117584, -53.325874, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.114014, 0.632080, -0.741943, -3.526718, 0.305344, -0.396947, 69.406693, -142.775482, -51.842064, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.106689, 0.667725, -0.739746, -8.763359, -2.427481, 1.068702, 69.006851, -144.042511, -50.689598, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.123291, 0.680908, -0.727051, -6.000000, -4.732824, 1.282443, 68.590050, -145.080460, -49.712879, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.136963, 0.688232, -0.699707, -12.763359, -2.854962, 1.984733, 68.174301, -146.220200, -48.651642, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.164307, 0.704346, -0.712402, 9.908397, 2.412214, -1.877863, 67.547340, -147.399612, -47.621231, 40.450776, -79.947667, 275.900000, 22:57:7.0
-0.104736, 0.686035, -0.701660, -2.595420, 0.870229, -0.366412, 66.933640, -148.716995, -46.478245, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.139160, 0.689697, -0.715576, 4.106870, 3.725191, -1.755725, 66.262383, -149.877213, -45.485004, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.066895, 0.662598, -0.708984, 0.564885, 0.381679, -0.839695, 65.528343, -151.065536, -44.461918, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.157471, 0.694824, -0.725098, -1.770992, -1.496183, 0.183206, 65.040245, -151.983612, -43.658791, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.097900, 0.681885, -0.699707, -9.679389, -1.664122, 0.366412, 64.465103, -152.913696, -42.815788, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.115479, 0.705811, -0.686279, -5.099236, 1.526718, -1.358779, 63.960651, -153.769211, -42.068901, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.143066, 0.716797, -0.709473, 4.946565, 1.145038, -2.015267, 63.414761, -154.542328, -41.415314, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.132324, 0.696289, -0.699707, -5.129771, 1.389313, -0.854962, 62.765240, -155.506012, -40.608257, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.092529, 0.693848, -0.703613, 4.244275, 4.503817, -3.068702, 61.916061, -156.533157, -39.784027, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.107910, 0.712891, -0.717285, -1.709924, 1.022901, -0.656489, 61.432224, -157.219284, -39.229214, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.125244, 0.702393, -0.708740, -1.908397, -1.282443, 0.671756, 60.812759, -157.998795, -38.550407, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.089844, 0.709229, -0.675537, -14.610687, -3.633588, 1.572519, 60.321144, -158.701218, -37.943722, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.138916, 0.740234, -0.685547, -1.679389, -3.099237, 0.458015, 59.821278, -159.371735, -37.369671, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.107666, 0.719238, -0.670654, -2.534351, 2.030534, -1.404580, 59.162376, -160.073441, -36.804516, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.102783, 0.730469, -0.673584, 3.007634, 3.603053, -2.229008, 58.525795, -160.841385, -36.210262, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.117188, 0.723877, -0.689697, 5.190840, 3.679389, -2.335878, 57.768620, -161.566681, -35.672676, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.108887, 0.708252, -0.686523, -0.687023, 1.282443, -0.641221, 57.109123, -162.278519, -35.113411, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.092041, 0.722412, -0.685059, -3.297710, -0.412214, -0.030534, 56.487118, -162.828659, -34.696316, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.124268, 0.732178, -0.677490, -5.038168, -0.625954, 0.488550, 55.947151, -163.433090, -34.190582, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.104492, 0.720215, -0.654541, -4.320611, -1.587786, 0.503817, 55.477661, -163.887756, -33.813515, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.098877, 0.738037, -0.658691, -5.770992, 0.900763, -0.900763, 54.934986, -164.481995, -33.361031, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.112793, 0.734375, -0.657715, 5.297710, 1.160305, -0.854962, 54.279812, -165.157562, -32.852737, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.097656, 0.729492, -0.657715, -0.641221, 2.992366, -1.435115, 53.599556, -165.707962, -32.474365, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.095703, 0.729492, -0.664795, -3.541985, 2.687023, -0.671756, 53.020142, -166.370132, -31.987511, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.113525, 0.754395, -0.676514, 0.916031, 0.824427, -1.267176, 52.368336, -166.874039, -31.641470, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.126221, 0.743408, -0.667725, -5.022901, 1.465649, -0.610687, 51.811195, -167.430206, -31.232040, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.101562, 0.747314, -0.658203, -2.473282, 0.610687, -1.160305, 51.231636, -167.927475, -30.868965, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.106201, 0.757568, -0.660156, -0.015267, 1.862595, -1.557252, 50.687355, -168.538147, -30.448048, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.126953, 0.750977, -0.657227, -1.526718, 2.335878, -2.305344, 50.086746, -169.033966, -30.111935, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.106445, 0.750488, -0.654297, 2.503817, 2.015267, -2.488550, 49.561375, -169.289062, -29.973845, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.109863, 0.739258, -0.659424, 1.343511, 4.610687, -3.083969, 48.980476, -169.857178, -29.620758, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.102051, 0.739014, -0.670410, 5.038168, 3.740458, -3.022901, 48.340919, -170.355591, -29.327204, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.095703, 0.723877, -0.668701, 0.824427, 1.618321, -1.526718, 47.738064, -170.868805, -29.017151, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.098633, 0.715820, -0.658203, -7.908397, 1.526718, -1.312977, 47.247936, -170.957840, -28.989649, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.099854, 0.750732, -0.671875, 0.259542, 0.183206, -0.259542, 47.482483, -171.564148, -28.578228, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.106689, 0.743896, -0.654297, 0.000000, 0.687023, -0.717557, 47.869122, -170.754166, -29.215063, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.104492, 0.741211, -0.640381, -8.641221, 1.389313, -0.183206, 48.107403, -170.285583, -29.574100, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.102539, 0.769775, -0.642334, -6.045802, -1.312977, -0.213740, 48.859287, -170.633713, -29.329826, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.080078, 0.781006, -0.640869, -0.748092, 0.396947, -1.282443, 49.404491, -170.520752, -29.457895, 40.450779, -79.947671, 275.910000, 22:57:8.0
-0.113281, 0.767334, -0.632324, -1.389313, 2.396947, -1.633588, 49.757492, -169.922089, -29.942846, 40.450779, -79.947671, 275.910000, 22:57:8.0
