ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time, velocity
0.444336,0.039551,0.911621,0.045802,0.946565,-0.778626,2.282821,25.987814,-179.341278,40.449691,-79.949463,314.970000,1:52:37.0,0.216067
0.441650,0.035400,0.911133,0.625954,1.206107,-0.671756,2.123869,25.909651,-179.337128,40.449691,-79.949463,314.970000,1:52:37.0,0.216067
0.441650,0.035400,0.911133,0.320611,1.083969,-0.900763,1.961666,25.839291,-179.332062,40.449691,-79.949463,314.970000,1:52:37.0,0.216067
0.441406,0.036377,0.911133,0.320611,1.129771,-0.595420,2.011285,25.792505,-179.327316,40.449691,-79.949463,314.970000,1:52:37.0,0.216067
0.441406,0.036377,0.911133,0.381679,1.160305,-0.732824,2.126006,25.924381,-179.330307,40.449691,-79.949463,314.970000,1:52:37.0,0.216067
0.440430,0.038574,0.911133,0.381679,1.267176,-0.748092,2.197088,25.766159,-179.322449,40.449691,-79.949463,314.970000,1:52:37.0,0.216067
0.440430,0.038574,0.911133,0.458015,1.267176,-0.625954,2.124698,25.924046,-179.327194,40.449691,-79.949463,314.970000,1:52:37.0,0.216067
0.442139,0.037109,0.908691,0.259542,0.992366,-0.900763,2.118366,25.915913,-179.321671,40.449691,-79.949463,314.970000,1:52:37.0,0.216067
0.442139,0.037109,0.908691,0.458015,1.282443,-0.778626,2.036938,26.069925,-179.325500,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.442139,0.037109,0.908691,0.427481,1.312977,-0.656489,2.118389,25.915670,-179.318436,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.444580,0.037354,0.911865,0.305344,1.312977,-0.992366,2.119228,25.913860,-179.312546,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.444580,0.037354,0.911865,0.213740,1.297710,-0.900763,2.096817,26.079798,-179.316025,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.442871,0.038330,0.911377,0.351145,1.083969,-0.809160,2.164875,25.920727,-179.307922,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.442871,0.038330,0.911377,0.473282,1.145038,-0.778626,2.182023,25.841421,-179.303085,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.440674,0.034668,0.910156,0.351145,0.900763,-0.687023,1.824837,25.846514,-179.298996,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.440674,0.034668,0.910156,0.396947,1.160305,-0.595420,2.009180,25.826849,-179.297028,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.439209,0.035889,0.911865,0.427481,1.328244,-0.671756,2.043123,25.659584,-179.289566,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.439209,0.035889,0.911865,0.305344,1.358779,-0.778626,2.007674,25.824883,-179.293381,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.446777,0.037598,0.909668,0.213740,1.221374,-0.916031,2.073502,25.820482,-179.288925,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.446777,0.037598,0.909668,0.167939,1.083969,-0.687023,2.100232,25.982967,-179.292877,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.446777,0.037598,0.909668,0.106870,0.992366,-0.748092,2.124672,26.147144,-179.296616,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.444336,0.036865,0.911865,0.183206,0.977099,-0.824427,2.084897,25.983416,-179.288055,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.444336,0.036865,0.911865,0.076336,0.885496,-0.839695,2.014578,25.908686,-179.282593,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.443604,0.040527,0.910645,0.290076,1.374046,-0.793893,2.372083,25.989367,-179.280655,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.443604,0.040527,0.910645,0.198473,1.312977,-0.748092,2.198920,25.947447,-179.276825,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.440430,0.035645,0.911133,0.274809,1.358779,-0.992366,2.067009,25.832048,-179.269608,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.440430,0.035645,0.911133,0.167939,1.160305,-0.763359,1.926316,25.732828,-179.263824,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.443115,0.038574,0.908447,0.335878,1.129771,-0.748092,2.171449,25.973200,-179.268646,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.443115,0.038574,0.908447,0.335878,1.007634,-0.916031,2.249993,26.131910,-179.272278,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.443115,0.038574,0.908447,0.442748,1.267176,-0.656489,2.178063,25.978001,-179.264893,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.437012,0.032471,0.909424,0.045802,1.603053,-1.007634,2.052944,25.853300,-179.256943,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.437012,0.032471,0.909424,0.183206,1.175573,-0.564885,1.925162,25.733339,-179.251190,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.438477,0.034668,0.914307,0.244275,1.297710,-0.824427,1.925311,25.732008,-179.246140,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.438477,0.034668,0.914307,0.274809,1.145038,-0.687023,1.973743,25.568188,-179.238678,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.445068,0.037598,0.910889,0.473282,1.053435,-0.625954,2.027583,25.725201,-179.242905,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.445068,0.037598,0.910889,0.213740,1.175573,-0.854962,2.078963,25.882545,-179.246063,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.441650,0.034668,0.912109,0.122137,1.083969,-0.778626,2.020162,25.905428,-179.241272,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.441650,0.034668,0.912109,-0.045802,1.267176,-0.793893,1.908779,25.774580,-179.233978,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.441650,0.034668,0.912109,0.137405,1.343511,-0.885496,2.021184,25.906607,-179.235764,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.442139,0.033691,0.909180,0.564885,1.160305,-0.702290,1.846629,25.945009,-179.235703,40.449688,-79.949467,314.960000,1:52:38.0,0.216067
0.440918,0.035156,0.914307,0.274809,0.977099,-0.732824,1.986004,25.744478,-179.224472,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440918,0.035156,0.914307,0.381679,1.099237,-0.610687,1.911527,25.765005,-179.223785,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440918,0.035156,0.914307,0.259542,1.251908,-0.870229,2.087598,25.712252,-179.219406,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441406,0.033691,0.906982,0.274809,1.251908,-0.931298,1.886423,25.985950,-179.224289,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441406,0.033691,0.906982,0.213740,1.114504,-0.824427,1.987014,25.849722,-179.217178,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441895,0.036377,0.912598,0.259542,1.312977,-0.748092,2.166902,25.810888,-179.213699,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441895,0.036377,0.912598,0.412214,1.328244,-0.839695,1.991642,25.846863,-179.212921,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441895,0.036377,0.912598,0.122137,1.206107,-0.809160,2.172436,25.814013,-179.209183,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445557,0.037109,0.910400,0.305344,1.160305,-0.702290,2.080317,26.133554,-179.217560,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.448975,0.036621,0.909424,0.396947,1.221374,-0.793893,2.067424,26.298431,-179.221619,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.448975,0.036621,0.909424,0.366412,1.267176,-1.083969,2.069306,26.146778,-179.213013,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.448975,0.036621,0.909424,0.366412,1.389313,-0.809160,2.069243,26.311451,-179.216965,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441162,0.038574,0.910645,0.198473,1.297710,-0.687023,2.152665,25.975670,-179.201233,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441162,0.038574,0.910645,0.534351,1.206107,-0.687023,2.193322,25.809608,-179.193527,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445801,0.039551,0.914062,0.442748,0.977099,-0.824427,2.225530,25.972948,-179.197845,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445801,0.039551,0.914062,0.320611,1.022901,-0.687023,2.233668,26.149155,-179.203003,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440674,0.038574,0.913330,0.366412,0.946565,-0.763359,2.194319,25.814814,-179.184845,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440674,0.038574,0.913330,0.442748,1.145038,-0.900763,2.152940,25.655590,-179.176468,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440674,0.038574,0.913330,0.274809,1.343511,-0.610687,2.195649,25.816839,-179.181107,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444336,0.034668,0.913086,0.259542,1.251908,-0.595420,2.039275,25.898743,-179.182663,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444336,0.034668,0.913086,0.183206,1.221374,-0.580153,1.884942,25.986645,-179.184113,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445312,0.036133,0.910156,0.351145,1.038168,-1.099237,1.961236,26.183065,-179.185074,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445312,0.036133,0.910156,0.274809,1.129771,-0.885496,2.063207,26.040073,-179.177460,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443848,0.039062,0.910645,0.290076,0.946565,-0.687023,2.233826,25.971516,-179.173035,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443848,0.039062,0.910645,0.305344,1.251908,-0.748092,2.072795,26.047916,-179.173981,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443848,0.039062,0.910645,0.274809,1.496183,-0.931298,2.237649,25.965664,-179.168198,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.446045,0.037598,0.913330,0.442748,1.465649,-0.595420,2.241894,25.970575,-179.164902,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443359,0.035156,0.909912,0.305344,1.099237,-0.824427,2.061732,25.971403,-179.162674,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443359,0.035156,0.909912,0.229008,1.068702,-0.885496,1.882716,25.983397,-179.160461,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443359,0.035156,0.909912,0.381679,1.221374,-0.961832,2.068188,25.969116,-179.157333,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441650,0.037354,0.909912,0.213740,1.160305,-0.809160,2.068914,25.966295,-179.152817,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441650,0.037354,0.909912,0.305344,1.221374,-0.763359,2.157983,25.817802,-179.145248,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442139,0.037354,0.912354,0.320611,1.099237,-0.778626,2.017007,25.924465,-179.147095,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442139,0.037354,0.912354,0.213740,1.297710,-0.763359,2.021026,25.922873,-179.142853,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441406,0.035156,0.909668,0.213740,1.145038,-0.778626,1.921697,25.790165,-179.135956,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441406,0.035156,0.909668,0.198473,1.099237,-0.534351,2.026435,25.926609,-179.139282,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444824,0.037354,0.908203,0.396947,1.099237,-0.885496,2.109115,26.074339,-179.142334,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444824,0.037354,0.908203,0.183206,1.099237,-0.702290,2.113949,26.081913,-179.137695,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440430,0.035889,0.910645,0.564885,1.206107,-0.717557,2.068619,25.917589,-179.130234,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440430,0.035889,0.910645,0.259542,1.206107,-0.641221,2.016245,25.757030,-179.122772,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440430,0.035889,0.910645,0.274809,1.480916,-0.442748,2.065094,25.919420,-179.127716,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442139,0.033203,0.916992,0.213740,1.190840,-0.625954,1.806907,25.686518,-179.115463,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442139,0.033203,0.916992,0.290076,1.145038,-0.854962,1.941134,25.801800,-179.116852,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.036133,0.910645,0.167939,1.053435,-0.748092,2.042096,25.939568,-179.119415,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.036133,0.910645,0.244275,1.312977,-0.870229,2.056760,26.102146,-179.122772,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443604,0.035645,0.911133,0.412214,1.145038,-0.870229,2.035511,26.115585,-179.119080,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443604,0.035645,0.911133,0.442748,1.129771,-0.641221,2.015449,25.948118,-179.111740,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443604,0.038818,0.912354,0.198473,1.282443,-0.763359,2.199009,25.924036,-179.108627,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443604,0.038818,0.912354,0.091603,1.099237,-0.885496,2.064421,26.015972,-179.109207,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.447510,0.036133,0.909668,0.412214,1.099237,-0.946565,2.126724,26.054777,-179.106552,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.447510,0.036133,0.909668,0.198473,1.099237,-0.992366,2.037839,26.198792,-179.108780,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.447510,0.036133,0.909668,0.488550,1.297710,-0.717557,2.091138,26.121449,-179.104431,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441162,0.038330,0.909424,0.595420,1.145038,-0.595420,2.146608,25.957327,-179.097382,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441162,0.038330,0.909424,0.122137,1.114504,-0.839695,2.196791,25.795794,-179.088562,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.439209,0.036865,0.912109,0.290076,1.236641,-0.748092,2.060153,25.687176,-179.082474,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.439209,0.036865,0.912109,0.229008,1.206107,-0.870229,2.067500,25.688923,-179.077896,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445557,0.037598,0.911377,0.183206,1.053435,-0.671756,2.094221,25.851622,-179.081909,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445557,0.037598,0.911377,0.290076,0.961832,-0.854962,2.119704,26.015633,-179.085571,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445557,0.037598,0.911377,0.488550,0.839695,-0.793893,2.132606,26.189259,-179.090195,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442627,0.034912,0.908447,0.412214,1.236641,-0.671756,1.932098,25.913204,-179.076645,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445068,0.037354,0.912109,0.137405,1.297710,-0.702290,2.090552,25.994867,-179.077438,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445068,0.037354,0.912109,0.335878,1.282443,-0.732824,2.226300,26.114807,-179.080124,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445068,0.037354,0.912109,0.137405,1.129771,-0.809160,2.098761,25.996883,-179.073151,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442871,0.036621,0.911377,0.442748,1.068702,-0.793893,2.100045,25.999775,-179.070068,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442871,0.036621,0.911377,0.152672,1.053435,-0.931298,2.044987,25.842188,-179.061371,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445068,0.035889,0.908203,0.106870,1.160305,-0.809160,2.038216,26.006243,-179.064713,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445068,0.035889,0.908203,0.259542,1.206107,-0.580153,2.028890,26.172529,-179.069199,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440186,0.038330,0.907959,0.320611,1.160305,-0.671756,2.160510,25.876926,-179.054352,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440186,0.038330,0.907959,0.488550,1.267176,-0.793893,2.281087,25.769569,-179.048340,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443359,0.037354,0.910156,0.229008,1.190840,-0.961832,2.170982,25.899530,-179.050552,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443359,0.037354,0.910156,0.320611,1.007634,-0.885496,2.061871,26.033422,-179.053085,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440430,0.033691,0.909424,0.229008,1.099237,-0.809160,1.997206,25.855110,-179.041534,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440430,0.033691,0.909424,0.015267,1.175573,-0.931298,1.821225,25.821457,-179.037247,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440430,0.033691,0.909424,0.458015,1.282443,-0.763359,2.002429,25.855474,-179.036606,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.439697,0.037598,0.911133,0.335878,1.312977,-0.885496,2.146009,25.744236,-179.030121,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.439697,0.037598,0.911133,0.152672,0.977099,-0.656489,2.145736,25.742712,-179.026031,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.036621,0.913086,0.473282,1.022901,-0.824427,2.064590,25.890614,-179.029526,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.036621,0.913086,0.351145,1.038168,-0.885496,2.091111,25.817074,-179.024414,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.036621,0.913086,0.213740,1.358779,-0.671756,2.033532,25.975849,-179.028336,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.034180,0.911865,0.091603,1.053435,-0.732824,1.882702,25.885199,-179.022873,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441406,0.036865,0.909912,0.381679,1.083969,-0.824427,2.113066,25.827501,-179.016144,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441406,0.036865,0.909912,0.198473,1.267176,-0.824427,2.034353,25.980080,-179.019287,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.441406,0.036865,0.909912,0.320611,0.977099,-0.732824,2.114067,25.827023,-179.011765,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.437744,0.032959,0.911865,0.213740,1.297710,-0.900763,1.975663,25.717779,-179.005142,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.437744,0.032959,0.911865,0.183206,1.175573,-0.610687,1.832960,25.615629,-178.999985,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.437256,0.034912,0.911133,0.396947,1.160305,-0.702290,1.984589,25.560999,-178.994095,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.437256,0.034912,0.911133,0.335878,1.190840,-0.687023,1.971588,25.728580,-178.998215,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440186,0.036377,0.911133,0.229008,1.175573,-0.778626,2.123071,25.823137,-178.999374,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440186,0.036377,0.911133,0.305344,1.343511,-0.702290,1.974589,25.731920,-178.994278,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442627,0.041260,0.908691,0.183206,1.129771,-0.870229,2.274461,25.921263,-178.996887,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442627,0.041260,0.908691,0.351145,1.022901,-0.656489,2.416605,26.028681,-178.999741,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.442627,0.041260,0.908691,0.458015,1.160305,-0.564885,2.279441,25.923126,-178.994339,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444580,0.038086,0.912598,0.335878,1.114504,-0.534351,2.111385,25.983772,-178.995529,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444580,0.038086,0.912598,0.412214,1.083969,-0.534351,2.111451,25.981039,-178.993225,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.038330,0.913086,0.320611,1.007634,-0.717557,2.193563,25.829241,-178.985596,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.038330,0.913086,0.290076,1.251908,-0.824427,2.111537,25.979408,-178.989029,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444092,0.032227,0.908936,0.458015,1.099237,-0.656489,1.760659,26.051128,-178.988144,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444092,0.032227,0.908936,0.519084,1.114504,-0.839695,1.941744,26.014051,-178.984955,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445801,0.032227,0.910645,0.259542,1.145038,-0.931298,1.787339,26.099281,-178.985016,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.445801,0.032227,0.910645,0.366412,1.083969,-0.671756,1.945671,26.021296,-178.980820,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.035889,0.910889,0.076336,1.236641,-0.671756,1.937041,25.995720,-178.975540,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.035889,0.910889,0.244275,1.267176,-0.580153,2.090935,25.900261,-178.970673,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443115,0.035889,0.910889,0.412214,1.267176,-0.900763,1.942357,25.994812,-178.971680,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443604,0.037354,0.912842,0.396947,1.175573,-0.687023,2.107556,25.914261,-178.967194,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443604,0.037354,0.912842,0.351145,1.022901,-0.763359,2.096453,26.014090,-178.968903,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440430,0.036377,0.910889,0.183206,1.068702,-0.671756,1.980223,25.742041,-178.955292,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.440430,0.036377,0.910889,0.595420,1.068702,-0.702290,2.122842,25.849098,-178.957809,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444824,0.035889,0.909424,0.396947,1.267176,-0.809160,2.057242,26.002079,-178.961411,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.444824,0.035889,0.909424,0.519084,0.946565,-0.671756,1.989216,26.158899,-178.965637,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443604,0.036133,0.913574,0.183206,1.328244,-0.732824,2.027442,25.834955,-178.950089,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
0.443604,0.036133,0.913574,0.213740,1.160305,-0.595420,2.054378,26.001827,-178.954468,40.449688,-79.949467,314.960000,1:52:38.0,0.200633
